elo,elo_diff,move_count,acpl,cpl_std,opening_acpl,middlegame_acpl,endgame_acpl,best_move_rate,top3_rate,blunder_rate,mistake_rate,avg_entropy,avg_complexity,label
1883.0,365.0,46,18.1,29.4388,13.1,23.7,0.1,0.52,0.83,0.0,0.13,0.9494,13.983,0
2054.0,2.0,46,46.4,147.5291,21.0,25.0,195.8,0.46,0.63,0.02,0.15,0.9343,13.1547,0
2052.0,-2.0,46,31.6,46.7783,23.3,27.0,61.6,0.41,0.76,0.02,0.24,0.9401,13.0696,0
1849.0,49.0,47,40.9,63.5277,14.1,55.0,18.4,0.28,0.53,0.04,0.26,0.9673,14.8975,0
1800.0,-49.0,46,41.4,53.2175,14.6,57.6,6.4,0.17,0.57,0.02,0.3,0.9657,15.4271,0
1791.0,36.0,58,57.0,108.7727,28.0,74.3,44.2,0.36,0.71,0.07,0.21,0.9529,13.9845,0
1755.0,-36.0,57,71.8,86.8122,51.8,87.8,55.1,0.39,0.63,0.11,0.3,0.9465,12.0133,0
1296.0,-100.0,30,42.0,71.9264,21.2,52.4,0.0,0.37,0.57,0.03,0.2,0.9643,15.2586,0
1396.0,100.0,30,42.7,85.0692,12.7,55.6,0.0,0.4,0.73,0.03,0.23,0.9569,14.3922,0
1489.0,-15.0,35,40.4,47.1744,40.4,40.4,0.0,0.26,0.49,0.0,0.26,0.9631,15.3106,0
1504.0,15.0,34,33.5,44.3999,33.4,33.6,0.0,0.35,0.62,0.0,0.21,0.9564,14.5303,0
1508.0,15.0,37,57.3,75.7947,37.2,64.8,0.0,0.35,0.62,0.05,0.35,0.9654,13.7435,0
1493.0,-15.0,37,39.8,40.9565,31.4,42.5,0.0,0.35,0.62,0.0,0.32,0.9643,15.3259,0
903.0,-221.0,25,189.5,250.3624,78.6,263.5,0.0,0.32,0.48,0.32,0.24,0.9553,14.1845,0
1124.0,221.0,24,126.1,215.0028,92.4,146.3,0.0,0.38,0.58,0.17,0.21,0.9603,15.2344,0
1206.0,52.0,37,23.8,28.1657,31.8,20.9,0.0,0.3,0.51,0.0,0.14,0.9583,15.6209,0
1154.0,-52.0,36,82.1,188.6815,142.9,61.8,0.0,0.36,0.44,0.11,0.22,0.871,10.9379,0
2005.0,-3.0,25,90.8,197.7251,33.7,128.9,0.0,0.32,0.56,0.08,0.32,0.97,15.0509,0
2008.0,3.0,25,20.5,29.2263,25.0,18.0,0.0,0.48,0.84,0.0,0.12,0.9651,14.6855,0
2331.0,19.0,36,38.8,59.454,22.4,45.2,0.0,0.31,0.67,0.03,0.28,0.9629,15.805,0
2312.0,-19.0,35,55.8,100.1871,19.1,68.5,0.0,0.37,0.69,0.09,0.2,0.9607,14.3871,0
2217.0,-4.0,40,108.0,214.5376,36.2,132.0,0.0,0.2,0.62,0.12,0.28,0.9639,15.1728,0
2221.0,4.0,39,113.4,236.3426,49.6,132.6,0.0,0.31,0.54,0.15,0.21,0.9606,14.4897,0
1793.0,66.0,35,43.6,63.007,34.6,47.2,0.0,0.51,0.66,0.0,0.29,0.9514,14.3018,0
1727.0,-66.0,35,28.8,35.5487,21.4,31.3,0.0,0.51,0.77,0.0,0.23,0.9465,14.449,0
1698.0,144.0,33,47.4,58.415,35.8,52.5,0.0,0.33,0.64,0.0,0.3,0.9562,14.9454,0
1554.0,-144.0,32,51.7,100.0292,50.8,52.0,0.0,0.44,0.69,0.06,0.22,0.9634,14.1663,0
810.0,99.0,20,53.3,62.9738,71.3,35.3,0.0,0.2,0.5,0.05,0.3,0.9585,14.786,0
711.0,-99.0,20,102.4,132.7385,121.8,86.5,0.0,0.25,0.5,0.25,0.25,0.9504,13.7981,0
1604.0,11.0,40,43.4,71.487,41.9,43.9,0.0,0.3,0.55,0.03,0.25,0.9625,14.7326,0
1593.0,-11.0,40,32.2,34.0164,41.9,28.5,57.0,0.28,0.53,0.0,0.25,0.9666,14.6354,0
1528.0,-5.0,53,111.1,236.0681,22.4,155.6,76.8,0.3,0.51,0.13,0.26,0.9213,11.7889,0
1533.0,5.0,53,106.3,242.8893,19.8,131.5,107.8,0.3,0.7,0.15,0.13,0.9338,13.1446,0
660.0,-72.0,47,90.7,213.6372,107.4,106.3,0.3,0.4,0.62,0.11,0.21,0.8711,10.347,0
732.0,72.0,47,31.3,71.5445,61.6,30.6,0.1,0.28,0.51,0.04,0.17,0.9682,14.8391,0
1714.0,41.0,42,46.7,60.3264,44.5,47.6,44.5,0.29,0.6,0.02,0.29,0.9619,14.1211,0
1673.0,-41.0,41,27.3,27.2098,26.2,27.8,24.5,0.32,0.63,0.0,0.15,0.9563,14.6416,0
1280.0,-41.0,30,141.6,220.0017,25.2,199.8,0.0,0.43,0.57,0.27,0.23,0.9626,15.1044,0
1321.0,41.0,30,107.5,148.33,13.8,147.6,0.0,0.33,0.7,0.13,0.33,0.9636,15.0594,0
1428.0,49.0,15,44.5,103.8638,66.5,0.4,0.0,0.73,1.0,0.13,0.0,0.9465,13.5613,0
1379.0,-49.0,14,142.3,280.208,97.4,223.0,0.0,0.5,0.57,0.21,0.14,0.959,12.7439,0
1491.0,111.0,35,93.3,231.7662,42.6,113.6,0.0,0.4,0.74,0.06,0.26,0.9622,14.7719,0
1380.0,-111.0,35,114.8,237.3238,22.1,146.8,0.0,0.26,0.63,0.11,0.31,0.9313,12.9814,0
894.0,18.0,18,144.3,258.2265,89.8,212.5,0.0,0.22,0.5,0.22,0.22,0.9564,14.7552,0
876.0,-18.0,18,60.6,75.4408,45.7,75.6,0.0,0.39,0.56,0.06,0.39,0.9063,15.0052,0
1890.0,6.0,19,97.8,236.411,25.4,178.3,0.0,0.32,0.63,0.11,0.16,0.9495,13.8722,0
1884.0,-6.0,19,9.3,11.8409,7.8,10.6,0.0,0.58,0.84,0.0,0.0,0.9613,15.8955,0
1198.0,-43.0,6,41.8,52.0439,41.8,0.0,0.0,0.17,0.33,0.0,0.33,0.9522,14.9446,0
1241.0,43.0,6,73.2,53.4132,73.2,0.0,0.0,0.17,0.33,0.0,0.67,0.9524,14.7311,0
1870.0,-42.0,35,58.0,89.6656,67.2,54.3,0.0,0.31,0.66,0.03,0.37,0.9684,14.4623,0
1912.0,42.0,35,35.3,45.6243,46.8,31.3,0.0,0.49,0.74,0.0,0.31,0.9322,14.5103,0
1864.0,9.0,34,73.1,176.9595,53.8,81.2,0.0,0.41,0.56,0.06,0.26,0.9615,14.9646,0
1855.0,-9.0,34,92.4,193.6665,66.9,101.6,0.0,0.26,0.59,0.12,0.21,0.9637,14.8724,0
1729.0,12.0,49,96.1,202.0663,21.5,111.4,128.1,0.24,0.59,0.08,0.29,0.9532,13.2722,0
1717.0,-12.0,48,100.8,245.7079,58.6,69.0,248.9,0.44,0.73,0.1,0.17,0.958,11.5883,0
1109.0,23.0,23,103.2,139.5615,106.1,100.9,0.0,0.22,0.57,0.17,0.35,0.9645,16.5678,0
1086.0,-23.0,23,110.9,160.2923,154.3,83.0,0.0,0.3,0.48,0.22,0.26,0.9571,14.1941,0
1553.0,32.0,32,84.9,130.8437,53.9,99.0,0.0,0.22,0.56,0.12,0.28,0.9604,15.5763,0
1521.0,-32.0,31,66.8,87.7106,32.7,80.8,0.0,0.26,0.58,0.06,0.35,0.9632,15.3732,0
2391.0,9.0,35,34.7,57.6754,5.9,46.2,0.0,0.49,0.77,0.06,0.14,0.9358,14.7979,0
2382.0,-9.0,34,73.8,175.8317,8.8,97.2,0.0,0.24,0.44,0.06,0.21,0.927,14.3,0
1004.0,-105.0,39,72.9,167.7969,48.5,81.4,0.0,0.36,0.62,0.08,0.21,0.9218,12.2174,0
1109.0,105.0,39,28.1,37.9074,17.6,31.2,0.0,0.36,0.64,0.0,0.21,0.9587,13.9149,0
1213.0,-41.0,3,22.3,31.77,22.3,0.0,0.0,0.0,0.67,0.0,0.33,0.9567,13.9826,0
1254.0,41.0,2,2.0,2.8284,2.0,0.0,0.0,0.5,1.0,0.0,0.0,0.9611,13.662,0
1026.0,-28.0,14,73.3,124.1162,22.6,200.0,0.0,0.21,0.5,0.14,0.07,0.9595,14.9559,0
1054.0,28.0,14,18.9,20.5669,15.2,25.6,0.0,0.29,0.64,0.0,0.14,0.9646,15.7161,0
1426.0,37.0,38,58.0,85.5922,30.3,67.9,0.0,0.37,0.66,0.05,0.34,0.9702,13.0612,0
1389.0,-37.0,38,40.6,80.335,14.2,48.7,0.0,0.34,0.76,0.05,0.16,0.9629,15.2376,0
1754.0,-61.0,22,28.8,25.0104,18.1,37.7,0.0,0.36,0.82,0.0,0.23,0.9636,15.2416,0
1815.0,61.0,21,89.3,219.9298,49.3,119.2,0.0,0.29,0.57,0.1,0.29,0.9552,15.4429,0
1824.0,-48.0,32,100.8,247.4366,11.5,141.4,0.0,0.41,0.69,0.12,0.12,0.9542,14.4249,0
1872.0,48.0,32,20.6,23.8623,16.1,22.3,0.0,0.41,0.69,0.0,0.09,0.9695,15.0683,0
1911.0,-51.0,31,26.4,34.0437,30.1,24.6,0.0,0.39,0.68,0.0,0.23,0.956,14.0716,0
1962.0,51.0,31,24.5,39.6383,19.0,26.8,0.0,0.42,0.77,0.0,0.16,0.958,14.7082,0
1596.0,-2.0,19,44.2,63.7349,11.5,80.4,0.0,0.37,0.63,0.05,0.21,0.9621,15.9411,0
1598.0,2.0,18,77.0,134.3634,16.4,137.6,0.0,0.28,0.67,0.11,0.22,0.9599,14.8177,0
1341.0,-20.0,61,69.6,201.9345,105.8,106.2,0.1,0.2,0.38,0.08,0.11,0.9668,16.1773,0
1361.0,20.0,60,71.4,174.2021,150.0,97.8,0.0,0.22,0.48,0.13,0.07,0.8746,9.0663,0
986.0,-107.0,41,141.2,224.8164,133.4,148.4,2.0,0.32,0.44,0.12,0.44,0.9533,12.7116,0
1093.0,107.0,41,83.4,166.7141,65.4,94.3,0.0,0.37,0.54,0.1,0.32,0.9664,15.5539,0
1409.0,13.0,22,61.1,62.3197,47.0,72.9,0.0,0.41,0.64,0.05,0.41,0.9584,15.6794,0
1396.0,-13.0,21,85.0,96.8698,69.8,96.5,0.0,0.24,0.43,0.14,0.38,0.964,15.3391,0
1618.0,37.0,21,92.0,123.9984,81.1,101.9,0.0,0.24,0.57,0.05,0.48,0.9483,15.041,0
1581.0,-37.0,20,110.1,156.8767,77.8,136.5,0.0,0.3,0.55,0.15,0.45,0.9459,13.7819,0
3022.0,253.0,49,64.4,102.1645,17.9,87.3,39.7,0.29,0.43,0.1,0.18,0.957,13.993,0
2769.0,-253.0,48,73.7,162.2215,18.7,96.7,52.0,0.19,0.5,0.08,0.19,0.9509,14.4436,0
1625.0,-11.0,27,84.1,126.4982,39.0,110.6,0.0,0.3,0.44,0.07,0.33,0.9662,14.9192,0
1636.0,11.0,27,54.7,82.967,33.2,65.4,0.0,0.3,0.7,0.07,0.19,0.9615,15.013,0
867.0,6.0,18,46.1,46.6991,41.3,52.1,0.0,0.44,0.83,0.0,0.33,0.9514,14.5486,0
861.0,-6.0,17,78.3,71.0385,61.9,96.8,0.0,0.18,0.59,0.06,0.47,0.9594,15.4609,0
2126.0,24.0,47,53.4,75.2133,19.6,59.6,75.3,0.43,0.77,0.06,0.28,0.9667,14.3776,0
2102.0,-24.0,46,53.3,92.8717,11.9,66.7,49.4,0.39,0.72,0.07,0.2,0.9682,15.1729,0
863.0,62.0,25,85.2,210.7269,14.8,132.1,0.0,0.52,0.64,0.12,0.12,0.9217,13.0803,0
801.0,-62.0,24,206.8,325.9145,72.6,287.4,0.0,0.17,0.46,0.29,0.33,0.9517,14.3359,0
1821.0,-37.0,40,59.1,82.0301,59.9,58.8,0.0,0.38,0.68,0.07,0.33,0.9566,14.9843,0
1858.0,37.0,39,60.7,90.1218,8.4,76.4,0.0,0.33,0.72,0.1,0.23,0.9633,13.1211,0
1448.0,-4.0,31,28.8,34.6962,16.5,34.7,0.0,0.29,0.68,0.0,0.19,0.9636,14.8927,0
1452.0,4.0,31,58.5,109.521,11.8,77.6,0.0,0.29,0.52,0.1,0.19,0.9655,14.927,0
1327.0,16.0,17,74.1,78.06,40.6,122.0,0.0,0.29,0.59,0.06,0.47,0.9552,15.2737,0
1311.0,-16.0,16,61.2,66.933,61.1,61.3,0.0,0.31,0.62,0.06,0.25,0.9366,13.8957,0
1974.0,-79.0,54,61.3,107.6038,26.3,86.4,32.6,0.48,0.76,0.06,0.33,0.9463,13.1606,0
2053.0,79.0,53,102.7,189.3903,38.2,81.9,188.6,0.34,0.7,0.21,0.17,0.9155,12.1444,0
1207.0,-16.0,25,24.3,37.0838,11.7,32.7,0.0,0.56,0.88,0.0,0.12,0.9605,15.1105,0
1223.0,16.0,24,53.1,75.3423,58.9,49.7,0.0,0.21,0.58,0.04,0.29,0.9618,13.3871,0
2071.0,55.0,64,74.0,193.8351,26.7,66.3,103.3,0.27,0.66,0.06,0.23,0.9727,13.7834,0
2016.0,-55.0,63,74.2,145.6353,20.8,84.1,81.8,0.32,0.63,0.13,0.14,0.9645,11.6611,0
1985.0,17.0,32,65.8,98.4373,38.3,78.3,0.0,0.38,0.62,0.16,0.19,0.9704,15.2944,0
1968.0,-17.0,32,79.7,88.556,43.0,94.0,0.0,0.22,0.53,0.06,0.47,0.9608,15.0519,0
2312.0,57.0,12,14.2,24.1553,17.1,0.0,0.0,0.75,0.83,0.0,0.08,0.9546,15.2226,0
2255.0,-57.0,11,153.4,300.1261,76.2,500.5,0.0,0.09,0.27,0.18,0.09,0.9184,12.8016,0
1639.0,11.0,11,68.6,148.1825,68.5,70.0,0.0,0.55,0.64,0.09,0.27,0.9496,15.0284,0
1628.0,-11.0,11,71.4,148.7234,82.0,23.5,0.0,0.09,0.73,0.09,0.09,0.9563,15.5484,0
1988.0,10.0,37,44.9,104.8568,8.1,58.5,0.0,0.32,0.7,0.05,0.14,0.938,15.0081,0
1978.0,-10.0,37,24.6,32.0369,7.0,30.2,0.0,0.46,0.65,0.0,0.19,0.9362,14.1731,0
1560.0,-37.0,23,18.4,24.1112,11.3,23.9,0.0,0.52,0.78,0.0,0.09,0.9583,15.6529,0
1597.0,37.0,23,47.3,82.1952,32.9,56.6,0.0,0.43,0.61,0.04,0.22,0.964,12.5777,0
2288.0,-56.0,24,44.9,52.8108,22.5,60.9,0.0,0.29,0.62,0.0,0.38,0.9621,15.1251,0
2344.0,56.0,24,17.0,26.9807,28.3,10.1,0.0,0.58,0.75,0.0,0.17,0.9579,14.8686,0
2235.0,-18.0,23,35.7,72.2072,9.9,55.5,0.0,0.43,0.83,0.04,0.13,0.9595,15.1406,0
2253.0,18.0,22,65.5,104.8031,15.6,100.2,0.0,0.23,0.59,0.09,0.23,0.9121,13.5531,0
1903.0,27.0,21,67.5,124.4928,34.6,97.5,0.0,0.33,0.62,0.1,0.24,0.9123,14.5177,0
1876.0,-27.0,21,27.0,48.9592,22.3,30.5,0.0,0.43,0.81,0.0,0.14,0.9644,15.9966,0
1818.0,-21.0,9,70.9,86.2097,70.9,0.0,0.0,0.22,0.44,0.11,0.22,0.9541,14.8557,0
1839.0,21.0,9,118.7,78.508,118.7,0.0,0.0,0.0,0.22,0.11,0.89,0.9574,14.9052,0
1456.0,-3.0,42,71.2,96.1061,73.6,53.2,330.0,0.33,0.6,0.1,0.36,0.9443,13.7585,0
1459.0,3.0,42,46.7,78.7055,50.7,36.2,139.7,0.45,0.67,0.05,0.26,0.9137,12.5777,0
2462.0,-105.0,45,76.1,160.905,54.3,54.2,250.8,0.29,0.56,0.07,0.29,0.954,14.2637,0
2567.0,105.0,44,63.2,103.5005,27.1,80.2,26.0,0.3,0.64,0.07,0.34,0.9602,13.686,0
1704.0,-10.0,14,50.8,138.447,13.2,144.8,0.0,0.36,0.57,0.07,0.0,0.9623,15.4966,0
1714.0,10.0,14,14.0,31.5107,3.2,33.4,0.0,0.57,0.93,0.0,0.07,0.9616,14.9367,0
1701.0,698.0,22,105.6,136.4564,39.0,161.2,0.0,0.27,0.55,0.18,0.32,0.96,15.9046,0
1003.0,-698.0,21,104.2,150.1626,38.3,153.7,0.0,0.29,0.67,0.19,0.29,0.968,16.2825,0
1786.0,5.0,19,34.8,47.4415,32.8,37.1,0.0,0.37,0.79,0.0,0.26,0.9586,15.876,0
1781.0,-5.0,18,78.9,129.8055,24.7,133.2,0.0,0.33,0.67,0.11,0.28,0.9565,14.7032,0
1811.0,-131.0,36,77.3,102.6897,65.0,82.0,0.0,0.31,0.64,0.08,0.42,0.9543,13.9224,0
1942.0,131.0,36,55.9,64.9795,69.6,51.4,0.0,0.44,0.72,0.03,0.39,0.9648,14.3427,0
1559.0,26.0,92,94.6,194.843,87.9,152.1,62.7,0.25,0.48,0.12,0.22,0.9706,12.646,0
1533.0,-26.0,91,106.4,216.8206,30.7,167.6,84.2,0.27,0.54,0.14,0.23,0.9841,11.5148,0
1836.0,19.0,52,74.9,101.706,68.9,81.3,64.1,0.21,0.44,0.15,0.23,0.9172,12.6363,0
1817.0,-19.0,52,70.5,159.6021,81.4,62.9,80.4,0.4,0.73,0.12,0.15,0.9508,13.9857,0
2515.0,-16.0,37,64.1,170.0364,12.3,83.2,0.0,0.49,0.68,0.08,0.22,0.8817,13.1649,0
2531.0,16.0,37,21.1,43.202,5.9,26.0,0.0,0.59,0.84,0.03,0.14,0.9639,14.8689,0
2267.0,-1.0,63,26.4,65.206,19.5,24.0,32.5,0.43,0.75,0.02,0.1,0.9349,13.2794,0
2268.0,1.0,63,21.2,55.4347,12.1,15.5,31.7,0.56,0.78,0.02,0.06,0.9749,13.0938,0
1489.0,95.0,40,68.8,167.7027,32.9,80.7,0.0,0.23,0.55,0.05,0.23,0.8821,11.165,0
1394.0,-95.0,40,43.9,160.3632,45.4,44.9,0.0,0.4,0.72,0.03,0.12,0.9581,13.7961,0
2062.0,27.0,28,164.7,349.1889,10.0,250.6,0.0,0.46,0.79,0.14,0.18,0.9295,14.2401,0
2035.0,-27.0,28,182.1,343.5128,18.1,259.8,0.0,0.39,0.61,0.18,0.25,0.9592,14.9658,0
1652.0,3.0,28,57.8,62.4927,23.0,77.2,0.0,0.32,0.54,0.07,0.36,0.9623,14.9403,0
1649.0,-3.0,28,33.4,47.1885,24.4,37.6,0.0,0.39,0.82,0.0,0.25,0.8923,11.3669,0
1489.0,19.0,40,69.2,97.1435,35.9,80.4,0.0,0.2,0.53,0.07,0.38,0.9589,15.101,0
1470.0,-19.0,39,98.9,201.8152,18.8,123.0,0.0,0.18,0.46,0.1,0.28,0.9344,13.8106,0
801.0,-26.0,22,142.0,234.1073,78.9,194.7,0.0,0.23,0.5,0.18,0.36,0.9631,13.8938,0
827.0,26.0,22,63.3,87.5689,89.3,45.2,0.0,0.36,0.82,0.09,0.23,0.9529,14.9668,0
1478.0,89.0,63,68.9,108.7217,24.6,85.3,66.7,0.41,0.62,0.13,0.19,0.9671,13.6275,0
1389.0,-89.0,62,77.3,153.7832,24.7,81.8,92.1,0.35,0.63,0.08,0.29,0.9545,12.6722,0
2002.0,37.0,52,52.0,81.0195,19.9,45.8,94.2,0.38,0.67,0.1,0.19,0.9723,12.7673,0
1965.0,-37.0,52,48.1,88.8992,24.0,47.2,66.9,0.37,0.63,0.06,0.21,0.9616,13.3538,0
1697.0,83.0,38,78.3,111.7496,28.5,96.1,0.0,0.16,0.58,0.08,0.34,0.9719,15.4279,0
1614.0,-83.0,37,74.0,118.632,46.1,83.0,0.0,0.27,0.68,0.11,0.22,0.9613,14.535,0
2362.0,-16.0,61,52.2,152.6474,27.7,43.6,76.1,0.39,0.67,0.05,0.16,0.9683,13.7944,0
2378.0,16.0,60,77.2,217.4035,17.4,58.4,129.5,0.38,0.67,0.05,0.22,0.9332,11.0789,0
2158.0,111.0,38,60.4,167.8119,21.2,74.4,0.0,0.47,0.74,0.05,0.18,0.9625,15.2422,0
2047.0,-111.0,37,79.2,193.5914,23.3,97.1,0.0,0.35,0.84,0.11,0.14,0.8582,12.6245,0
2242.0,-25.0,32,57.3,88.6913,9.0,79.2,0.0,0.5,0.66,0.09,0.31,0.9607,14.1277,0
2267.0,25.0,31,30.3,46.9875,5.0,40.7,0.0,0.45,0.77,0.03,0.19,0.9685,16.2402,0
917.0,-116.0,28,92.9,154.5815,77.0,101.7,0.0,0.21,0.46,0.11,0.32,0.9576,15.1789,0
1033.0,116.0,27,93.4,142.8671,90.1,95.1,0.0,0.26,0.59,0.15,0.33,0.9634,15.3421,0
1008.0,0.0,6,10.3,22.9492,10.3,0.0,0.0,0.5,1.0,0.0,0.17,0.9537,14.6242,0
1008.0,0.0,5,107.6,175.0094,107.6,0.0,0.0,0.2,0.4,0.2,0.2,0.9606,12.2324,0
1705.0,-61.0,39,89.8,267.2959,10.4,117.2,0.0,0.54,0.82,0.08,0.1,0.9618,15.0663,0
1766.0,61.0,38,82.6,226.8953,12.1,104.5,0.0,0.26,0.61,0.08,0.18,0.9632,13.5043,0
1267.0,36.0,38,72.6,89.7036,57.6,77.9,0.0,0.21,0.47,0.13,0.29,0.9609,15.549,0
1231.0,-36.0,37,48.8,86.3203,16.9,59.0,0.0,0.41,0.62,0.05,0.24,0.9651,15.5068,0
1797.0,-86.0,42,95.8,175.7232,32.0,121.9,23.0,0.19,0.43,0.1,0.26,0.9676,13.2364,0
1883.0,86.0,42,94.7,150.93,33.4,116.4,61.3,0.21,0.52,0.14,0.24,0.9565,14.3152,0
1247.0,12.0,47,86.5,244.0525,6.1,33.2,429.4,0.53,0.77,0.06,0.15,0.9626,15.3922,0
1235.0,-12.0,46,66.0,149.435,10.6,57.2,174.9,0.2,0.48,0.04,0.28,0.957,13.0976,0
1490.0,-20.0,27,90.4,211.8997,27.1,127.6,0.0,0.19,0.52,0.07,0.33,0.926,14.7569,0
1510.0,20.0,27,59.0,99.1617,20.3,78.4,0.0,0.22,0.56,0.07,0.22,0.9603,14.8798,0
1917.0,38.0,19,26.4,29.3017,14.2,40.0,0.0,0.42,0.53,0.0,0.26,0.9628,15.5249,0
1879.0,-38.0,19,29.7,43.5342,18.0,40.2,0.0,0.32,0.53,0.0,0.16,0.9591,14.9573,0
2177.0,68.0,44,36.2,60.7275,3.2,40.6,85.5,0.52,0.77,0.02,0.14,0.9644,15.1458,0
2109.0,-68.0,44,45.9,67.0356,11.0,39.0,149.8,0.27,0.59,0.09,0.14,0.9674,14.322,0
1624.0,3.0,78,45.4,78.2905,11.6,77.9,28.6,0.33,0.6,0.03,0.26,0.9754,12.6252,0
1621.0,-3.0,77,47.2,106.6516,3.2,65.1,43.5,0.4,0.71,0.05,0.19,0.9663,12.9738,0
1016.0,-111.0,28,86.3,191.8234,37.8,113.2,0.0,0.39,0.61,0.11,0.29,0.9498,14.8793,0
1127.0,111.0,27,116.5,231.1369,35.4,157.1,0.0,0.3,0.67,0.15,0.26,0.916,12.0645,0
1620.0,-21.0,48,34.6,32.6663,23.9,40.8,25.1,0.27,0.48,0.0,0.25,0.9668,14.8841,0
1641.0,21.0,48,47.0,61.8086,17.1,48.1,73.3,0.23,0.52,0.04,0.29,0.941,13.299,0
1879.0,8.0,25,88.6,201.9901,70.0,101.1,0.0,0.4,0.6,0.08,0.28,0.9506,14.0018,0
1871.0,-8.0,24,44.0,94.3128,52.7,38.9,0.0,0.46,0.75,0.04,0.17,0.9605,14.9126,0
1641.0,23.0,22,90.6,209.577,37.0,135.2,0.0,0.41,0.68,0.05,0.36,0.9145,14.0251,0
1618.0,-23.0,21,87.2,89.069,106.3,72.9,0.0,0.24,0.52,0.1,0.48,0.9492,13.8668,0
928.0,42.0,24,129.5,211.205,57.3,181.1,0.0,0.17,0.54,0.21,0.29,0.9634,15.3152,0
886.0,-42.0,24,164.3,248.06,38.6,239.7,0.0,0.33,0.5,0.25,0.29,0.9609,14.3049,0
922.0,30.0,22,117.0,224.7688,53.0,170.2,0.0,0.5,0.77,0.18,0.14,0.9466,13.9209,0
892.0,-30.0,21,142.4,240.6409,56.8,206.7,0.0,0.38,0.52,0.24,0.19,0.8971,13.6364,0
1831.0,41.0,24,55.4,64.2243,52.6,57.4,0.0,0.25,0.58,0.08,0.33,0.9553,14.9157,0
1790.0,-41.0,23,108.1,213.7552,37.2,153.7,0.0,0.35,0.61,0.09,0.43,0.9475,14.2981,0
1685.0,-6.0,19,71.8,112.6393,18.7,130.8,0.0,0.26,0.58,0.16,0.11,0.9605,15.889,0
1691.0,6.0,18,27.6,46.3518,23.4,31.8,0.0,0.44,0.72,0.0,0.17,0.957,15.4364,0
2025.0,-20.0,43,66.5,123.5555,32.3,63.3,212.3,0.33,0.6,0.09,0.23,0.9612,13.6237,0
2045.0,20.0,42,64.4,104.9644,26.8,78.1,41.0,0.33,0.6,0.12,0.14,0.9608,12.9767,0
1533.0,25.0,37,65.9,93.0651,71.4,63.9,0.0,0.32,0.7,0.08,0.3,0.9707,14.5838,0
1508.0,-25.0,37,81.5,105.7134,58.2,89.0,0.0,0.32,0.51,0.08,0.43,0.9641,13.464,0
1927.0,58.0,50,37.5,77.0948,91.7,30.5,4.3,0.44,0.82,0.06,0.1,0.9533,13.0594,0
1869.0,-58.0,49,51.2,92.9091,70.7,50.3,36.2,0.43,0.78,0.1,0.16,0.9054,11.5969,0
1843.0,15.0,20,112.2,225.2962,29.3,195.1,0.0,0.1,0.35,0.1,0.35,0.9514,14.4825,0
1828.0,-15.0,20,42.9,74.5738,28.7,54.5,0.0,0.35,0.55,0.05,0.2,0.958,15.4412,0
2007.0,11.0,36,61.9,171.2332,24.7,76.2,0.0,0.5,0.67,0.06,0.17,0.9614,15.4637,0
1996.0,-11.0,35,59.6,116.5217,25.1,71.6,0.0,0.4,0.69,0.06,0.2,0.9422,12.261,0
1077.0,5.0,56,62.6,92.1619,61.2,74.6,40.8,0.3,0.61,0.09,0.27,0.9702,13.5477,0
1072.0,-5.0,56,49.3,76.8567,80.7,49.8,31.9,0.39,0.64,0.05,0.21,0.9687,12.6243,0
1480.0,-59.0,20,170.1,303.9042,101.6,238.5,0.0,0.15,0.4,0.15,0.4,0.9652,15.3197,0
1539.0,59.0,20,90.3,223.4634,70.6,106.5,0.0,0.4,0.7,0.1,0.2,0.9664,15.9287,0
1356.0,16.0,52,84.4,234.3023,64.7,56.6,170.2,0.42,0.67,0.1,0.12,0.958,14.6518,0
1340.0,-16.0,51,76.7,194.848,90.4,69.9,83.4,0.2,0.61,0.06,0.25,0.9654,10.8731,0
1388.0,54.0,26,27.2,27.6029,28.5,26.4,0.0,0.38,0.69,0.0,0.12,0.9599,15.4253,0
1334.0,-54.0,26,45.7,58.3423,24.6,56.9,0.0,0.27,0.54,0.04,0.31,0.9541,14.5036,0
1869.0,15.0,14,19.4,42.8461,24.5,6.5,0.0,0.86,0.93,0.0,0.14,0.9605,15.9021,0
1854.0,-15.0,13,143.8,279.2012,37.4,383.2,0.0,0.31,0.62,0.23,0.15,0.9363,12.6125,0
1440.0,-23.0,44,89.1,172.962,82.5,99.0,31.2,0.32,0.52,0.16,0.23,0.9689,15.3304,0
1463.0,23.0,43,101.1,174.7504,70.4,121.4,17.5,0.3,0.65,0.19,0.21,0.9406,12.9154,0
1432.0,-26.0,27,105.1,216.5228,34.2,146.9,0.0,0.44,0.7,0.15,0.22,0.9191,14.3331,0
1458.0,26.0,27,36.7,62.64,58.0,26.0,0.0,0.48,0.78,0.04,0.15,0.9667,14.6134,0
1168.0,-32.0,37,92.7,184.3805,107.2,87.3,0.0,0.49,0.76,0.11,0.3,0.9627,15.2456,0
1200.0,32.0,36,115.2,195.0809,63.1,132.6,0.0,0.36,0.75,0.14,0.36,0.9579,12.3677,0
1892.0,14.0,55,73.0,158.9648,19.8,61.0,132.5,0.33,0.58,0.09,0.2,0.9691,14.8796,0
1878.0,-14.0,54,111.3,235.7765,25.9,71.4,242.3,0.37,0.63,0.15,0.2,0.9383,12.8575,0
